"A","081008N     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA CIAN XL         ","REND 600 PAGINAS                   ",0000000000000323.95,"LC75C               ",000000.05,"0012502627319",0000.08,0000.02,0000.12," ",0000000000000216.54,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","081008Q     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA XL      ","REND 600 PAGINAS                   ",0000000000000323.95,"LC75M               ",000000.05,"0012502627326",0000.08,0000.02,0000.12," ",0000000000000216.54,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","081008R     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA AMARILLO XL     ","REND 600 PAGINAS                   ",0000000000000323.95,"LC75Y               ",000000.05,"0012502627333",0000.09,0000.13,0000.03," ",0000000000000214.30,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","0810096     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO RENDIMIENTO        ","1500 PAGINAS                       ",0000000000002363.15,"TN310BK             ",000000.72,"0012502625377",0000.17,0000.12,0000.34," ",0000000000001492.66,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","0810097     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER CIAN RENDIMIENTO         ","1500 PAGINAS                       ",0000000000002371.96,"TN310C              ",000000.72,"0012502625384",0000.17,0000.12,0000.34," ",0000000000001499.40,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","0810098     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER MAGENTA RENDIMIENTO      ","1500 PAGINAS                       ",0000000000002371.96,"TN310M              ",000000.74,"0012502625391",0000.17,0000.11,0000.34," ",0000000000001499.40,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","0810099     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER AMARILLO RENDIMIENTO     ","1500 PAGINAS                       ",0000000000002371.96,"TN310Y              ",000000.70,"0012502625407",0000.16,0000.12,0000.34," ",0000000000001499.40,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","081009A     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO ALTO RENDIMIENTO   ","6000 PAGINAS                       ",0000000000003427.39,"TN315BK             ",000000.86,"0012502625414",0000.34,0000.17,0000.12," ",0000000000002164.39,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","081009B     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER CIAN ALTO RENDIMIENTO    ","3500 PAGINAS                       ",0000000000003813.16,"TN315C              ",000000.78,"0012502625421",0000.17,0000.11,0000.34," ",0000000000002408.91,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","081009C     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER MAGENTA ALTO RENDIMIENTO ","3500 PAGINAS                       ",0000000000003813.16,"TN315M              ",000000.74,"0012502625438",0000.16,0000.11,0000.34," ",0000000000002408.91,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","081009D     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER AMARILLO ALTO RENDIMIENTO","3500 PAGINAS                       ",0000000000003813.16,"TN315Y              ",000000.80,"0012502625445",0000.34,0000.17,0000.12," ",0000000000002408.91,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","081009K     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA AMARILLO XXL    ","REND 1200 PAGINAS                  ",0000000000000486.10,"LC79Y               ",000000.06,"0012502627418",0000.08,0000.02,0000.12," ",0000000000000325.16,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","081009L     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA CIAN XXL        ","REND 1200 PAGINAS                  ",0000000000000486.10,"LC79C               ",000000.05,"0012502627395",0000.09,0000.02,0000.11," ",0000000000000325.16,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","081009M     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA XXL     ","REND 1200 PAGINAS                  ",0000000000000486.10,"LC79M               ",000000.14,"0012502627401",0000.04,0000.15,0000.09," ",0000000000000325.16,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","081009N     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA NEGRO XXL       ","REND 2400 PAGINAS                  ",0000000000000788.98,"LC79BK              ",000000.15,"0012502627388",0000.09,0000.15,0000.04," ",0000000000000528.75,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100A2     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA NEGRO STD       ","REND 300 PAGINAS                   ",0000000000000323.95,"LC71BK              ",000000.05,"0012502629146",0000.09,0000.02,0000.11," ",0000000000000216.54,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
